 100
 80 120 
 23 67 104 
 23 68 97 
 23 69 100 
 23 70 96 
 23 71 93 
 23 72 94 
 23 73 104 
 23 74 104 
 23 75 91 
 23 76 103 
 23 77 97 
 23 78 95 
 23 79 93 
 23 80 104 
 24 25 94 
 24 26 99 
 24 27 98 
 24 28 96 
 24 29 98 
 24 30 93 
 24 31 102 
 24 32 96 
 24 33 93 
 24 34 93 
 24 35 99 
 24 36 98 
 24 37 106 
 24 38 102 
 24 39 90 
 24 40 95 
 24 41 99 
 24 42 97 
 24 43 90 
 24 44 96 
 24 45 99 
 24 46 97 
 24 47 90 
 24 48 103 
 24 49 100 
 24 50 100 
 24 51 95 
 24 52 96 
 24 53 99 
 24 54 103 
 24 55 101 
 24 56 94 
 24 57 96 
 24 58 101 
 24 59 103 
 24 60 107 
 24 61 102 
 24 62 99 
 24 63 102 
 24 64 99 
 24 65 96 
 24 66 101 
 24 67 96 
 24 68 98 
 24 69 93 
 24 70 99 
 24 71 100 
 24 72 100 
 24 73 98 
 24 74 101 
 24 75 96 
 24 76 104 
 24 77 96 
 24 78 103 
 24 79 101 
 24 80 93 
 25 26 97 
 25 27 98 
 25 28 106 
 25 29 96 
 25 30 104 
 25 31 91 
 25 32 96 
 25 33 98 
 25 34 97 
 25 35 106 
 25 36 101 
 25 37 97 
 25 38 102 
 25 39 104 
 25 40 95 
 25 41 103 
 25 42 89 
 25 43 104 
 25 44 114 
 25 45 97 
 25 46 96 
 25 47 98 
 25 48 111 
 25 49 103 
 25 50 111 
 25 51 103 
 25 52 90 
 25 53 99 
 25 54 99 
 25 55 97 
 25 56 104 
 25 57 98 
 25 58 104 
 25 59 99 
 25 60 98 
 25 61 94 
 25 62 95 
 25 63 101 
 25 64 99 
 25 65 108 
 25 66 96 
 25 67 107 
 25 68 102 
 25 69 104 
 25 70 97 
 25 71 102 
 25 72 95 
 25 73 90 
 25 74 105 
 25 75 97 
 25 76 105 
 25 77 104 
 25 78 103 
 25 79 94 
 25 80 99 
 26 27 93 
 26 28 103 
 26 29 108 
 26 30 99 
 26 31 97 
 26 32 109 
 26 33 110 
 26 34 101 
 26 35 100 
 26 36 102 
 26 37 103 
 26 38 97 
 26 39 93 
 26 40 103 
 26 41 105 
 26 42 99 
 26 43 100 
 26 44 93 
 26 45 106 
 26 46 93 
 26 47 97 
 26 48 101 
 26 49 78 
 26 50 100 
 26 51 94 
 26 52 104 
 26 53 98 
 26 54 100 
 26 55 99 
 26 56 92 
 26 57 97 
 26 58 99 
 26 59 96 
 26 60 107 
 26 61 97 
 26 62 104 
 26 63 102 
 26 64 96 
 26 65 99 
 26 66 102 
 26 67 100 
 26 68 97 
 26 69 96 
 26 70 109 
 26 71 98 
 26 72 94 
 26 73 103 
 26 74 103 
 26 75 107 
 26 76 105 
 26 77 106 
 26 78 104 
 26 79 99 
 26 80 107 
 27 28 99 
 27 29 97 
 27 30 103 
 27 31 96 
 27 32 108 
 27 33 98 
 27 34 92 
 27 35 102 
 27 36 102 
 27 37 96 
 27 38 100 
 27 39 104 
 27 40 96 
 27 41 102 
 27 42 102 
 27 43 96 
 27 44 107 
 27 45 98 
 27 46 106 
 27 47 101 
 27 48 101 
 27 49 101 
 27 50 102 
 27 51 97 
 27 52 92 
 27 53 104 
 27 54 104 
 27 55 92 
 27 56 99 
 27 57 102 
 27 58 94 
 27 59 94 
 27 60 103 
 27 61 96 
 27 62 101 
 27 63 101 
 27 64 91 
 27 65 97 
 27 66 95 
 27 67 105 
 27 68 100 
 27 69 96 
 27 70 97 
 27 71 94 
 27 72 97 
 27 73 94 
 27 74 100 
 27 75 96 
 27 76 109 
 27 77 92 
 27 78 94 
 27 79 102 
 27 80 92 
 28 29 96 
 28 30 88 
 28 31 106 
 28 32 94 
 28 33 97 
 28 34 104 
 28 35 102 
 28 36 94 
 28 37 101 
 28 38 107 
 28 39 95 
 28 40 105 
 28 41 102 
 28 42 89 
 28 43 97 
 28 44 100 
 28 45 95 
 28 46 99 
 28 47 91 
 28 48 92 
 28 49 94 
 28 50 98 
 28 51 98 
 28 52 108 
 28 53 110 
 28 54 107 
 28 55 108 
 28 56 104 
 28 57 110 
 28 58 99 
 28 59 97 
 28 60 99 
 28 61 89 
 28 62 85 
 28 63 99 
 28 64 102 
 28 65 101 
 28 66 100 
 28 67 99 
 28 68 105 
 28 69 103 
 28 70 107 
 28 71 102 
 28 72 95 
 28 73 102 
 28 74 100 
 28 75 103 
 28 76 100 
 28 77 102 
 28 78 100 
 28 79 100 
 28 80 99 
 29 30 99 
 29 31 95 
 29 32 94 
 29 33 95 
 29 34 106 
 29 35 94 
 29 36 85 
 29 37 100 
 29 38 95 
 29 39 100 
 29 40 93 
 29 41 104 
 29 42 100 
 29 43 102 
 29 44 104 
 29 45 103 
 29 46 99 
 29 47 100 
 29 48 100 
 29 49 93 
 29 50 94 
 29 51 100 
 29 52 101 
 29 53 98 
 29 54 108 
 29 55 90 
 29 56 89 
 29 57 97 
 29 58 103 
 29 59 99 
 29 60 110 
 29 61 98 
 29 62 102 
 29 63 107 
 29 64 84 
 29 65 98 
 29 66 101 
 29 67 106 
 29 68 98 
 29 69 105 
 29 70 98 
 29 71 99 
 29 72 91 
 29 73 103 
 29 74 98 
 29 75 99 
 29 76 93 
 29 77 92 
 29 78 105 
 29 79 104 
 29 80 100 
 30 31 101 
 30 32 93 
 30 33 94 
 30 34 100 
 30 35 98 
 30 36 99 
 30 37 104 
 30 38 98 
 30 39 102 
 30 40 101 
 30 41 106 
 30 42 98 
 30 43 102 
 30 44 96 
 30 45 94 
 30 46 100 
 30 47 100 
 30 48 99 
 30 49 106 
 30 50 96 
 30 51 93 
 30 52 104 
 30 53 95 
 30 54 103 
 30 55 96 
 30 56 99 
 30 57 102 
 30 58 106 
 30 59 98 
 30 60 102 
 30 61 105 
 30 62 102 
 30 63 107 
 30 64 93 
 30 65 104 
 30 66 100 
 30 67 108 
 30 68 100 
 30 69 97 
 30 70 101 
 30 71 101 
 30 72 107 
 30 73 109 
 30 74 102 
 30 75 105 
 30 76 93 
 30 77 97 
 30 78 106 
 30 79 91 
 30 80 104 
 31 32 103 
 31 33 101 
 31 34 99 
 31 35 99 
 31 36 98 
 31 37 102 
 31 38 94 
 31 39 104 
 31 40 106 
 31 41 100 
 31 42 90 
 31 43 100 
 31 44 99 
 31 45 95 
 31 46 99 
 31 47 94 
 31 48 96 
 31 49 98 
 31 50 99 
 31 51 104 
 31 52 94 
 31 53 99 
 31 54 96 
 31 55 107 
 31 56 99 
 31 57 102 
 31 58 97 
 31 59 103 
 31 60 96 
 31 61 112 
 31 62 99 
 31 63 85 
 31 64 92 
 31 65 102 
 31 66 93 
 31 67 100 
 31 68 101 
 31 69 106 
 31 70 97 
 31 71 99 
 31 72 107 
 31 73 100 
 31 74 105 
 31 75 104 
 31 76 97 
 31 77 101 
 31 78 108 
 31 79 99 
 31 80 105 
 32 33 96 
 32 34 91 
 32 35 102 
 32 36 91 
 32 37 99 
 32 38 108 
 32 39 98 
 32 40 93 
 32 41 94 
 32 42 101 
 32 43 106 
 32 44 98 
 32 45 98 
 32 46 109 
 32 47 102 
 32 48 104 
 32 49 104 
 32 50 102 
 32 51 99 
 32 52 92 
 32 53 101 
 32 54 98 
 32 55 93 
 32 56 89 
 32 57 103 
 32 58 95 
 32 59 96 
 32 60 109 
 32 61 101 
 32 62 96 
 32 63 106 
 32 64 98 
 32 65 102 
 32 66 98 
 32 67 103 
 32 68 98 
 32 69 98 
 32 70 101 
 32 71 102 
 32 72 102 
 32 73 101 
 32 74 99 
 32 75 100 
 32 76 111 
 32 77 88 
 32 78 100 
 32 79 92 
 32 80 94 
 33 34 99 
 33 35 99 
 33 36 99 
 33 37 102 
 33 38 98 
 33 39 105 
 33 40 99 
 33 41 108 
 33 42 106 
 33 43 103 
 33 44 111 
 33 45 100 
 33 46 103 
 33 47 94 
 33 48 100 
 33 49 100 
 33 50 98 
 33 51 108 
 33 52 104 
 33 53 99 
 33 54 107 
 33 55 97 
 33 56 91 
 33 57 105 
 33 58 98 
 33 59 97 
 33 60 100 
 33 61 107 
 33 62 99 
 33 63 99 
 33 64 103 
 33 65 92 
 33 66 102 
 33 67 108 
 33 68 94 
 33 69 98 
 33 70 99 
 33 71 93 
 33 72 105 
 33 73 107 
 33 74 103 
 33 75 104 
 33 76 99 
 33 77 104 
 33 78 99 
 33 79 105 
 33 80 105 
 34 35 102 
 34 36 108 
 34 37 104 
 34 38 90 
 34 39 99 
 34 40 93 
 34 41 97 
 34 42 103 
 34 43 96 
 34 44 95 
 34 45 105 
 34 46 100 
 34 47 107 
 34 48 91 
 34 49 103 
 34 50 99 
 34 51 97 
 34 52 94 
 34 53 97 
 34 54 103 
 34 55 102 
 34 56 103 
 34 57 98 
 34 58 100 
 34 59 97 
 34 60 99 
 34 61 99 
 34 62 98 
 34 63 105 
 34 64 104 
 34 65 98 
 34 66 96 
 34 67 104 
 34 68 110 
 34 69 90 
 34 70 105 
 34 71 99 
 34 72 99 
 34 73 98 
 34 74 93 
 34 75 98 
 34 76 97 
 34 77 96 
 34 78 101 
 34 79 96 
 34 80 92 
 35 36 99 
 35 37 105 
 35 38 100 
 35 39 101 
 35 40 93 
 35 41 97 
 35 42 89 
 35 43 97 
 35 44 101 
 35 45 103 
 35 46 96 
 35 47 93 
 35 48 110 
 35 49 104 
 35 50 105 
 35 51 106 
 35 52 91 
 35 53 99 
 35 54 96 
 35 55 97 
 35 56 105 
 35 57 95 
 35 58 105 
 35 59 96 
 35 60 99 
 35 61 97 
 35 62 94 
 35 63 97 
 35 64 98 
 35 65 106 
 35 66 99 
 35 67 101 
 35 68 98 
 35 69 92 
 35 70 108 
 35 71 109 
 35 72 105 
 35 73 100 
 35 74 100 
 35 75 103 
 35 76 102 
 35 77 107 
 35 78 101 
 35 79 104 
 35 80 101 
 36 37 103 
 36 38 105 
 36 39 102 
 36 40 104 
 36 41 100 
 36 42 95 
 36 43 98 
 36 44 92 
 36 45 100 
 36 46 94 
 36 47 95 
 36 48 114 
 36 49 108 
 36 50 106 
 36 51 94 
 36 52 96 
 36 53 92 
 36 54 96 
 36 55 94 
 36 56 100 
 36 57 96 
 36 58 96 
 36 59 97 
 36 60 92 
 36 61 92 
 36 62 99 
 36 63 104 
 36 64 101 
 36 65 102 
 36 66 96 
 36 67 95 
 36 68 96 
 36 69 102 
 36 70 104 
 36 71 100 
 36 72 97 
 36 73 98 
 36 74 94 
 36 75 111 
 36 76 100 
 36 77 98 
 36 78 107 
 36 79 107 
 36 80 106 
 37 38 106 
 37 39 95 
 37 40 98 
 37 41 104 
 37 42 104 
 37 43 96 
 37 44 99 
 37 45 87 
 37 46 102 
 37 47 110 
 37 48 108 
 37 49 99 
 37 50 91 
 37 51 96 
 37 52 104 
 37 53 100 
 37 54 111 
 37 55 97 
 37 56 109 
 37 57 98 
 37 58 98 
 37 59 105 
 37 60 98 
 37 61 107 
 37 62 100 
 37 63 95 
 37 64 107 
 37 65 105 
 37 66 103 
 37 67 101 
 37 68 100 
 37 69 105 
 37 70 101 
 37 71 96 
 37 72 100 
 37 73 100 
 37 74 97 
 37 75 96 
 37 76 98 
 37 77 99 
 37 78 99 
 37 79 101 
 37 80 97 
 38 39 100 
 38 40 96 
 38 41 101 
 38 42 101 
 38 43 93 
 38 44 93 
 38 45 85 
 38 46 99 
 38 47 104 
 38 48 92 
 38 49 103 
 38 50 100 
 38 51 105 
 38 52 95 
 38 53 100 
 38 54 100 
 38 55 96 
 38 56 98 
 38 57 107 
 38 58 98 
 38 59 97 
 38 60 99 
 38 61 98 
 38 62 107 
 38 63 97 
 38 64 101 
 38 65 104 
 38 66 98 
 38 67 103 
 38 68 93 
 38 69 94 
 38 70 98 
 38 71 92 
 38 72 95 
 38 73 101 
 38 74 101 
 38 75 98 
 38 76 105 
 38 77 93 
 38 78 109 
 38 79 108 
 38 80 101 
 39 40 101 
 39 41 98 
 39 42 106 
 39 43 99 
 39 44 100 
 39 45 96 
 39 46 93 
 39 47 106 
 39 48 104 
 39 49 92 
 39 50 96 
 39 51 95 
 39 52 96 
 39 53 92 
 39 54 107 
 39 55 98 
 39 56 94 
 39 57 94 
 39 58 98 
 39 59 97 
 39 60 99 
 39 61 94 
 39 62 94 
 39 63 100 
 39 64 100 
 39 65 106 
 39 66 96 
 39 67 101 
 39 68 99 
 39 69 95 
 39 70 100 
 39 71 101 
 39 72 96 
 39 73 95 
 39 74 100 
 39 75 97 
 39 76 108 
 39 77 103 
 39 78 102 
 39 79 98 
 39 80 99 
 40 41 103 
 40 42 109 
 40 43 105 
 40 44 102 
 40 45 99 
 40 46 98 
 40 47 94 
 40 48 93 
 40 49 108 
 40 50 98 
 40 51 92 
 40 52 101 
 40 53 95 
 40 54 102 
 40 55 104 
 40 56 99 
 40 57 94 
 40 58 101 
 40 59 95 
 40 60 92 
 40 61 99 
 40 62 99 
 40 63 101 
 40 64 98 
 40 65 98 
 40 66 96 
 40 67 101 
 40 68 92 
 40 69 102 
 40 70 104 
 40 71 108 
 40 72 98 
 40 73 98 
 40 74 108 
 40 75 98 
 40 76 88 
 40 77 109 
 40 78 105 
 40 79 94 
 40 80 103 
 41 42 97 
 41 43 95 
 41 44 93 
 41 45 97 
 41 46 109 
 41 47 94 
 41 48 94 
 41 49 97 
 41 50 103 
 41 51 103 
 41 52 97 
 41 53 92 
 41 54 101 
 41 55 101 
 41 56 93 
 41 57 96 
 41 58 93 
 41 59 101 
 41 60 101 
 41 61 97 
 41 62 100 
 41 63 99 
 41 64 99 
 41 65 105 
 41 66 102 
 41 67 96 
 41 68 100 
 41 69 98 
 41 70 108 
 41 71 99 
 41 72 102 
 41 73 110 
 41 74 107 
 41 75 101 
 41 76 90 
 41 77 99 
 41 78 95 
 41 79 100 
 41 80 97 
 42 43 100 
 42 44 99 
 42 45 101 
 42 46 92 
 42 47 91 
 42 48 100 
 42 49 101 
 42 50 100 
 42 51 106 
 42 52 99 
 42 53 98 
 42 54 98 
 42 55 109 
 42 56 92 
 42 57 103 
 42 58 102 
 42 59 100 
 42 60 99 
 42 61 98 
 42 62 103 
 42 63 101 
 42 64 106 
 42 65 105 
 42 66 103 
 42 67 99 
 42 68 96 
 42 69 96 
 42 70 104 
 42 71 94 
 42 72 96 
 42 73 101 
 42 74 99 
 42 75 95 
 42 76 103 
 42 77 106 
 42 78 106 
 42 79 99 
 42 80 100 
 43 44 98 
 43 45 102 
 43 46 94 
 43 47 101 
 43 48 99 
 43 49 93 
 43 50 95 
 43 51 90 
 43 52 103 
 43 53 94 
 43 54 97 
 43 55 101 
 43 56 99 
 43 57 99 
 43 58 99 
 43 59 103 
 43 60 99 
 43 61 98 
 43 62 102 
 43 63 95 
 43 64 107 
 43 65 98 
 43 66 99 
 43 67 107 
 43 68 106 
 43 69 97 
 43 70 99 
 43 71 108 
 43 72 105 
 43 73 96 
 43 74 106 
 43 75 99 
 43 76 98 
 43 77 103 
 43 78 101 
 43 79 96 
 43 80 102 
 44 45 102 
 44 46 106 
 44 47 106 
 44 48 102 
 44 49 97 
 44 50 106 
 44 51 93 
 44 52 96 
 44 53 91 
 44 54 104 
 44 55 106 
 44 56 106 
 44 57 102 
 44 58 104 
 44 59 103 
 44 60 94 
 44 61 104 
 44 62 103 
 44 63 103 
 44 64 95 
 44 65 104 
 44 66 97 
 44 67 96 
 44 68 95 
 44 69 95 
 44 70 96 
 44 71 98 
 44 72 106 
 44 73 93 
 44 74 98 
 44 75 105 
 44 76 103 
 44 77 101 
 44 78 86 
 44 79 99 
 44 80 105 
 45 46 102 
 45 47 97 
 45 48 97 
 45 49 97 
 45 50 96 
 45 51 99 
 45 52 96 
 45 53 97 
 45 54 104 
 45 55 97 
 45 56 99 
 45 57 105 
 45 58 94 
 45 59 101 
 45 60 97 
 45 61 99 
 45 62 107 
 45 63 92 
 45 64 98 
 45 65 107 
 45 66 101 
 45 67 91 
 45 68 104 
 45 69 93 
 45 70 96 
 45 71 106 
 45 72 97 
 45 73 97 
 45 74 93 
 45 75 101 
 45 76 90 
 45 77 105 
 45 78 98 
 45 79 102 
 45 80 102 
 46 47 100 
 46 48 96 
 46 49 98 
 46 50 108 
 46 51 108 
 46 52 94 
 46 53 92 
 46 54 97 
 46 55 99 
 46 56 103 
 46 57 98 
 46 58 101 
 46 59 93 
 46 60 107 
 46 61 99 
 46 62 108 
 46 63 88 
 46 64 100 
 46 65 105 
 46 66 96 
 46 67 104 
 46 68 94 
 46 69 106 
 46 70 102 
 46 71 108 
 46 72 99 
 46 73 99 
 46 74 94 
 46 75 96 
 46 76 106 
 46 77 96 
 46 78 105 
 46 79 98 
 46 80 101 
 47 48 100 
 47 49 101 
 47 50 101 
 47 51 95 
 47 52 95 
 47 53 98 
 47 54 91 
 47 55 108 
 47 56 101 
 47 57 101 
 47 58 106 
 47 59 105 
 47 60 90 
 47 61 100 
 47 62 90 
 47 63 97 
 47 64 96 
 47 65 103 
 47 66 96 
 47 67 99 
 47 68 101 
 47 69 100 
 47 70 108 
 47 71 91 
 47 72 109 
 47 73 101 
 47 74 105 
 47 75 103 
 47 76 97 
 47 77 107 
 47 78 99 
 47 79 104 
 47 80 94 
 48 49 99 
 48 50 103 
 48 51 103 
 48 52 97 
 48 53 100 
 48 54 104 
 48 55 98 
 48 56 98 
 48 57 107 
 48 58 105 
 48 59 108 
 48 60 99 
 48 61 107 
 48 62 97 
 48 63 102 
 48 64 92 
 48 65 107 
 48 66 101 
 48 67 100 
 48 68 106 
 48 69 105 
 48 70 102 
 48 71 99 
 48 72 97 
 48 73 90 
 48 74 104 
 48 75 103 
 48 76 95 
 48 77 101 
 48 78 106 
 48 79 102 
 48 80 102 
 49 50 94 
 49 51 97 
 49 52 101 
 49 53 97 
 49 54 99 
 49 55 95 
 49 56 95 
 49 57 101 
 49 58 103 
 49 59 106 
 49 60 103 
 49 61 99 
 49 62 102 
 49 63 85 
 49 64 103 
 49 65 97 
 49 66 101 
 49 67 107 
 49 68 104 
 49 69 97 
 49 70 94 
 49 71 104 
 49 72 101 
 49 73 98 
 49 74 103 
 49 75 100 
 49 76 95 
 49 77 100 
 49 78 97 
 49 79 100 
 49 80 94 
 50 51 96 
 50 52 97 
 50 53 101 
 50 54 97 
 50 55 98 
 50 56 97 
 50 57 97 
 50 58 104 
 50 59 99 
 50 60 105 
 50 61 97 
 50 62 87 
 50 63 107 
 50 64 97 
 50 65 105 
 50 66 106 
 50 67 108 
 50 68 100 
 50 69 92 
 50 70 103 
 50 71 98 
 50 72 99 
 50 73 97 
 50 74 110 
 50 75 96 
 50 76 111 
 50 77 109 
 50 78 103 
 50 79 93 
 50 80 99 
 51 52 95 
 51 53 104 
 51 54 98 
 51 55 110 
 51 56 100 
 51 57 93 
 51 58 97 
 51 59 100 
 51 60 99 
 51 61 108 
 51 62 101 
 51 63 98 
 51 64 105 
 51 65 101 
 51 66 96 
 51 67 100 
 51 68 96 
 51 69 106 
 51 70 104 
 51 71 100 
 51 72 101 
 51 73 102 
 51 74 100 
 51 75 103 
 51 76 91 
 51 77 96 
 51 78 105 
 51 79 104 
 51 80 96 
 52 53 100 
 52 54 92 
 52 55 98 
 52 56 91 
 52 57 101 
 52 58 107 
 52 59 110 
 52 60 97 
 52 61 96 
 52 62 97 
 52 63 99 
 52 64 101 
 52 65 92 
 52 66 105 
 52 67 96 
 52 68 104 
 52 69 101 
 52 70 100 
 52 71 99 
 52 72 94 
 52 73 103 
 52 74 96 
 52 75 107 
 52 76 104 
 52 77 103 
 52 78 89 
 52 79 95 
 52 80 114 
 53 54 98 
 53 55 100 
 53 56 97 
 53 57 100 
 53 58 88 
 53 59 106 
 53 60 106 
 53 61 100 
 53 62 101 
 53 63 94 
 53 64 92 
 53 65 94 
 53 66 105 
 53 67 105 
 53 68 96 
 53 69 104 
 53 70 96 
 53 71 94 
 53 72 100 
 53 73 105 
 53 74 98 
 53 75 89 
 53 76 100 
 53 77 96 
 53 78 97 
 53 79 110 
 53 80 107 
 54 55 96 
 54 56 97 
 54 57 102 
 54 58 99 
 54 59 98 
 54 60 96 
 54 61 95 
 54 62 93 
 54 63 104 
 54 64 102 
 54 65 100 
 54 66 101 
 54 67 104 
 54 68 104 
 54 69 103 
 54 70 96 
 54 71 94 
 54 72 102 
 54 73 100 
 54 74 92 
 54 75 97 
 54 76 96 
 54 77 101 
 54 78 99 
 54 79 99 
 54 80 97 
 55 56 97 
 55 57 99 
 55 58 97 
 55 59 108 
 55 60 93 
 55 61 107 
 55 62 107 
 55 63 96 
 55 64 97 
 55 65 97 
 55 66 93 
 55 67 103 
 55 68 104 
 55 69 99 
 55 70 95 
 55 71 89 
 55 72 101 
 55 73 109 
 55 74 95 
 55 75 100 
 55 76 103 
 55 77 91 
 55 78 102 
 55 79 106 
 55 80 99 
 56 57 112 
 56 58 107 
 56 59 92 
 56 60 102 
 56 61 106 
 56 62 99 
 56 63 97 
 56 64 87 
 56 65 99 
 56 66 104 
 56 67 98 
 56 68 105 
 56 69 100 
 56 70 103 
 56 71 92 
 56 72 102 
 56 73 106 
 56 74 102 
 56 75 97 
 56 76 98 
 56 77 101 
 56 78 89 
 56 79 104 
 56 80 91 
 57 58 103 
 57 59 102 
 57 60 96 
 57 61 100 
 57 62 95 
 57 63 104 
 57 64 105 
 57 65 103 
 57 66 96 
 57 67 97 
 57 68 93 
 57 69 98 
 57 70 95 
 57 71 92 
 57 72 103 
 57 73 105 
 57 74 107 
 57 75 101 
 57 76 98 
 57 77 89 
 57 78 90 
 57 79 93 
 57 80 103 
 58 59 111 
 58 60 94 
 58 61 93 
 58 62 103 
 58 63 99 
 58 64 104 
 58 65 106 
 58 66 97 
 58 67 97 
 58 68 106 
 58 69 105 
 58 70 105 
 58 71 95 
 58 72 90 
 58 73 100 
 58 74 104 
 58 75 100 
 58 76 102 
 58 77 106 
 58 78 106 
 58 79 101 
 58 80 106 
 59 60 100 
 59 61 101 
 59 62 91 
 59 63 91 
 59 64 97 
 59 65 97 
 59 66 97 
 59 67 107 
 59 68 97 
 59 69 103 
 59 70 100 
 59 71 110 
 59 72 99 
 59 73 94 
 59 74 100 
 59 75 103 
 59 76 106 
 59 77 98 
 59 78 98 
 59 79 101 
 59 80 101 
 60 61 94 
 60 62 102 
 60 63 102 
 60 64 107 
 60 65 99 
 60 66 99 
 60 67 94 
 60 68 100 
 60 69 94 
 60 70 92 
 60 71 101 
 60 72 100 
 60 73 97 
 60 74 104 
 60 75 95 
 60 76 110 
 60 77 102 
 60 78 115 
 60 79 102 
 60 80 95 
 61 62 100 
 61 63 108 
 61 64 97 
 61 65 94 
 61 66 98 
 61 67 98 
 61 68 102 
 61 69 102 
 61 70 101 
 61 71 98 
 61 72 91 
 61 73 101 
 61 74 100 
 61 75 92 
 61 76 87 
 61 77 105 
 61 78 97 
 61 79 102 
 61 80 100 
 62 63 97 
 62 64 100 
 62 65 99 
 62 66 99 
 62 67 102 
 62 68 93 
 62 69 93 
 62 70 98 
 62 71 112 
 62 72 95 
 62 73 100 
 62 74 98 
 62 75 93 
 62 76 101 
 62 77 106 
 62 78 103 
 62 79 100 
 62 80 91 
 63 64 101 
 63 65 95 
 63 66 102 
 63 67 95 
 63 68 97 
 63 69 105 
 63 70 111 
 63 71 99 
 63 72 95 
 63 73 94 
 63 74 104 
 63 75 88 
 63 76 97 
 63 77 93 
 63 78 101 
 63 79 109 
 63 80 101 
 64 65 99 
 64 66 102 
 64 67 104 
 64 68 108 
 64 69 98 
 64 70 97 
 64 71 101 
 64 72 102 
 64 73 97 
 64 74 102 
 64 75 104 
 64 76 104 
 64 77 109 
 64 78 100 
 64 79 100 
 64 80 102 
 65 66 104 
 65 67 106 
 65 68 102 
 65 69 100 
 65 70 101 
 65 71 95 
 65 72 94 
 65 73 100 
 65 74 92 
 65 75 96 
 65 76 95 
 65 77 101 
 65 78 92 
 65 79 96 
 65 80 98 
 66 67 95 
 66 68 98 
 66 69 98 
 66 70 91 
 66 71 97 
 66 72 101 
 66 73 110 
 66 74 100 
 66 75 97 
 66 76 100 
 66 77 99 
 66 78 93 
 66 79 101 
 66 80 95 
 67 68 102 
 67 69 102 
 67 70 103 
 67 71 103 
 67 72 97 
 67 73 102 
 67 74 95 
 67 75 107 
 67 76 103 
 67 77 102 
 67 78 93 
 67 79 103 
 67 80 98 
 68 69 93 
 68 70 97 
 68 71 102 
 68 72 104 
 68 73 96 
 68 74 104 
 68 75 96 
 68 76 98 
 68 77 97 
 68 78 102 
 68 79 100 
 68 80 98 
 69 70 108 
 69 71 102 
 69 72 98 
 69 73 102 
 69 74 96 
 69 75 100 
 69 76 98 
 69 77 107 
 69 78 91 
 69 79 97 
 69 80 97 
 70 71 96 
 70 72 88 
 70 73 105 
 70 74 94 
 70 75 95 
 70 76 102 
 70 77 101 
 70 78 93 
 70 79 104 
 70 80 99 
 71 72 100 
 71 73 107 
 71 74 95 
 71 75 101 
 71 76 108 
 71 77 103 
 71 78 103 
 71 79 110 
 71 80 93 
 72 73 98 
 72 74 103 
 72 75 100 
 72 76 98 
 72 77 91 
 72 78 102 
 72 79 82 
 72 80 93 
 73 74 102 
 73 75 95 
 73 76 100 
 73 77 102 
 73 78 103 
 73 79 99 
 73 80 98 
 74 75 102 
 74 76 97 
 74 77 92 
 74 78 104 
 74 79 96 
 74 80 100 
 75 76 106 
 75 77 117 
 75 78 91 
 75 79 98 
 75 80 108 
 76 77 97 
 76 78 102 
 76 79 98 
 76 80 92 
 77 78 94 
 77 79 97 
 77 80 92 
 78 79 100 
 78 80 103 
 79 80 103 
 8 
 1 2 3 4 5 6 
 7 8 
 80 350 
 1 6 298 
 1 12 200 
 1 16 205 
 1 23 197 
 1 24 202 
 1 41 197 
 1 48 200 
 1 63 195 
 1 73 198 
 1 74 196 
 2 13 209 
 2 23 192 
 2 24 200 
 2 28 199 
 2 39 197 
 2 45 197 
 2 46 196 
 2 50 199 
 2 51 203 
 2 59 203 
 2 62 193 
 2 67 210 
 2 75 202 
 2 80 195 
 3 7 302 
 3 41 200 
 3 46 200 
 3 53 197 
 3 66 203 
 4 13 201 
 4 14 201 
 4 24 198 
 4 31 198 
 4 40 203 
 4 50 204 
 4 68 202 
 4 71 203 
 5 19 197 
 5 36 195 
 5 40 203 
 5 62 195 
 5 70 201 
 6 16 198 
 6 24 199 
 6 26 197 
 6 29 196 
 6 53 204 
 6 64 207 
 7 24 196 
 7 43 204 
 7 53 205 
 7 65 200 
 7 74 198 
 8 15 197 
 8 38 196 
 8 48 204 
 8 55 198 
 8 60 204 
 8 75 193 
 9 20 94 
 9 25 102 
 9 54 102 
 9 56 103 
 9 57 97 
 9 63 96 
 9 75 96 
 10 11 99 
 10 25 103 
 10 26 108 
 10 36 96 
 11 24 101 
 11 29 96 
 11 42 95 
 11 43 97 
 11 55 100 
 11 61 95 
 11 64 103 
 11 66 101 
 11 74 94 
 12 13 94 
 12 14 103 
 12 22 101 
 12 30 91 
 12 38 93 
 12 43 93 
 12 52 98 
 12 60 92 
 12 71 104 
 13 21 106 
 13 23 100 
 13 34 100 
 13 37 96 
 13 41 98 
 13 43 105 
 13 46 101 
 13 48 96 
 13 49 103 
 13 59 104 
 13 61 100 
 13 66 96 
 13 69 102 
 13 79 96 
 13 80 87 
 14 21 95 
 14 30 97 
 14 36 102 
 14 52 100 
 14 63 100 
 14 72 107 
 14 76 94 
 15 24 102 
 15 26 105 
 15 38 99 
 15 41 105 
 15 54 98 
 15 62 86 
 15 75 101 
 15 77 96 
 15 78 101 
 16 21 103 
 16 23 94 
 16 32 102 
 17 24 101 
 17 26 102 
 17 44 101 
 17 52 108 
 17 54 98 
 17 65 96 
 17 79 95 
 17 80 100 
 18 20 109 
 18 30 101 
 18 36 97 
 18 48 99 
 18 79 92 
